Generation,LogisticRegression_fairness_disparate_impact,LogisticRegression_fairness_discrimination_score,LogisticRegression_fairness_true_positive_rate_diff,LogisticRegression_fairness_false_positive_rate_diff,LogisticRegression_fairness_false_positive_error_rate_balance_score,LogisticRegression_fairness_false_negative_error_rate_balance_score,LogisticRegression_fairness_consistency,SVC_fairness_disparate_impact,SVC_fairness_discrimination_score,SVC_fairness_true_positive_rate_diff,SVC_fairness_false_positive_rate_diff,SVC_fairness_false_positive_error_rate_balance_score,SVC_fairness_false_negative_error_rate_balance_score,SVC_fairness_consistency,GaussianNB_fairness_disparate_impact,GaussianNB_fairness_discrimination_score,GaussianNB_fairness_true_positive_rate_diff,GaussianNB_fairness_false_positive_rate_diff,GaussianNB_fairness_false_positive_error_rate_balance_score,GaussianNB_fairness_false_negative_error_rate_balance_score,GaussianNB_fairness_consistency,DecisionTreeClassifier_fairness_disparate_impact,DecisionTreeClassifier_fairness_discrimination_score,DecisionTreeClassifier_fairness_true_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_rate_diff,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_score,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_score,DecisionTreeClassifier_fairness_consistency,RandomForestClassifier_fairness_disparate_impact,RandomForestClassifier_fairness_discrimination_score,RandomForestClassifier_fairness_true_positive_rate_diff,RandomForestClassifier_fairness_false_positive_rate_diff,RandomForestClassifier_fairness_false_positive_error_rate_balance_score,RandomForestClassifier_fairness_false_negative_error_rate_balance_score,RandomForestClassifier_fairness_consistency,LogisticRegression_fairness_disparate_impactmean,LogisticRegression_fairness_discrimination_scoremean,LogisticRegression_fairness_true_positive_rate_diffmean,LogisticRegression_fairness_false_positive_rate_diffmean,LogisticRegression_fairness_false_positive_error_rate_balance_scoremean,LogisticRegression_fairness_false_negative_error_rate_balance_scoremean,LogisticRegression_fairness_consistencymean,SVC_fairness_disparate_impactmean,SVC_fairness_discrimination_scoremean,SVC_fairness_true_positive_rate_diffmean,SVC_fairness_false_positive_rate_diffmean,SVC_fairness_false_positive_error_rate_balance_scoremean,SVC_fairness_false_negative_error_rate_balance_scoremean,SVC_fairness_consistencymean,GaussianNB_fairness_disparate_impactmean,GaussianNB_fairness_discrimination_scoremean,GaussianNB_fairness_true_positive_rate_diffmean,GaussianNB_fairness_false_positive_rate_diffmean,GaussianNB_fairness_false_positive_error_rate_balance_scoremean,GaussianNB_fairness_false_negative_error_rate_balance_scoremean,GaussianNB_fairness_consistencymean,DecisionTreeClassifier_fairness_disparate_impactmean,DecisionTreeClassifier_fairness_discrimination_scoremean,DecisionTreeClassifier_fairness_true_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_rate_diffmean,DecisionTreeClassifier_fairness_false_positive_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_false_negative_error_rate_balance_scoremean,DecisionTreeClassifier_fairness_consistencymean,RandomForestClassifier_fairness_disparate_impactmean,RandomForestClassifier_fairness_discrimination_scoremean,RandomForestClassifier_fairness_true_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_rate_diffmean,RandomForestClassifier_fairness_false_positive_error_rate_balance_scoremean,RandomForestClassifier_fairness_false_negative_error_rate_balance_scoremean,RandomForestClassifier_fairness_consistencymean,LogisticRegression_performance_accuracy,LogisticRegression_performance_f1_score,LogisticRegression_performance_auc,SVC_performance_accuracy,SVC_performance_f1_score,SVC_performance_auc,GaussianNB_performance_accuracy,GaussianNB_performance_f1_score,GaussianNB_performance_auc,DecisionTreeClassifier_performance_accuracy,DecisionTreeClassifier_performance_f1_score,DecisionTreeClassifier_performance_auc,RandomForestClassifier_performance_accuracy,RandomForestClassifier_performance_f1_score,RandomForestClassifier_performance_auc,LogisticRegression_performance_accuracymean,LogisticRegression_performance_f1_scoremean,LogisticRegression_performance_aucmean,SVC_performance_accuracymean,SVC_performance_f1_scoremean,SVC_performance_aucmean,GaussianNB_performance_accuracymean,GaussianNB_performance_f1_scoremean,GaussianNB_performance_aucmean,DecisionTreeClassifier_performance_accuracymean,DecisionTreeClassifier_performance_f1_scoremean,DecisionTreeClassifier_performance_aucmean,RandomForestClassifier_performance_accuracymean,RandomForestClassifier_performance_f1_scoremean,RandomForestClassifier_performance_aucmean
,0.06811881349085257,0.023791705291041926,0.02350403923482246,0.10063184095878804,0.10063184095878806,0.02350403923482247,0.00020780127162928623,2.2707091091753333e-05,2.26919034645e-05,2.6822564187973333e-05,0.0,0.0,2.6822564187973333e-05,2.817441409787305e-07,2526.9866847685435,0.3016337627426771,0.30771473968860386,0.2549673117328991,0.2549673117328991,0.30771473968860386,0.0020474602055550266,0.015238215360044254,0.013553903731164904,0.011418912726233986,0.07193325715075832,0.07193325715075834,0.011418912726233977,0.00526467101832813,0.005349348506713064,0.005045479560053659,0.0038917534564821307,0.027498928733847426,0.027498928733847416,0.0038917534564821246,0.0007711962258399739,0.02470802303248841,0.006804954754085461,0.00656572362188012,0.03169662044390768,0.03169662044390768,0.00656572362188012,8.552554707513254e-05,0.00012748417743234662,0.00012100924539387928,0.0001380993599884023,7.106599366127667e-05,7.106599366127667e-05,0.00013809935998840235,1.2425679674206367e-05,14320.57448225145,0.4115493509609816,0.4281666123673655,0.2585224928038564,0.2585224928038565,0.4281666123673655,0.0018803181646190666,0.021339218418601147,0.01858030119924425,0.015400120016505703,0.0876381563724917,0.0876381563724917,0.015400120016505684,0.005988976420043314,0.008292935110581868,0.0077913087716095395,0.005751653133774974,0.04383471062417558,0.04383471062417557,0.005751653133774964,0.0009808898789494935,0.9323419470177151,0.9628442604907218,0.5082927943359599,0.9487729562814889,0.9737131718208768,0.4999828708461802,0.6605883308954981,0.7220398436355185,0.6002438049560351,0.9089387290752479,0.9518888942884414,0.5363543450953524,0.9402080286039332,0.9690885341853649,0.519045335160443,0.9440094262961164,0.9706197047413451,0.5038546305812494,0.9484251584592885,0.9735266393951397,0.4998696661718244,0.544505661195081,0.6115875441778008,0.613688021011762,0.906977626090254,0.9507434786231782,0.5385644627155418,0.9379944742402079,0.9678890369199115,0.5227892543108371
,0.0007462321889408278,0.0006842998250446946,0.00024867846790289135,0.02014296183750474,0.020142961837504747,0.00024867846790289135,3.8621839025533656e-05,0.00015197370306623668,0.00014768420619394,0.00017947045665362335,0.00022440533310271,0.00022440533310271,0.00017947045665362335,6.29213907345105e-05,146641.29725989772,0.4002813668633602,0.4259814332073219,0.19465084389806708,0.19465084389806708,0.4259814332073219,0.0016354939226159518,0.02195704082634037,0.01957257006891859,0.01640468444167693,0.09686704597706998,0.09686704597706992,0.01640468444167693,0.00584873894888317,0.010710467219561365,0.009987735646512558,0.0076459812720658625,0.05053476965352185,0.050534769653521834,0.007645981272065849,0.001109706528523245,0.009752878504965843,0.004052212494678838,0.003800599233871983,0.029335774882163837,0.029335774882163844,0.003800599233871983,9.100218360218662e-05,0.00015742105825119083,0.00014867894152185106,0.00016551378503108175,0.0001238411771825,0.0001238411771825,0.0001655137850310818,3.97025625929711e-05,17769.492407221183,0.40626347496921206,0.42061432214790423,0.2646348796819026,0.2646348796819026,0.4206143221479042,0.001914392036893903,0.02148744239066981,0.01872604189952732,0.015584516380226586,0.08853038780164191,0.08853038780164191,0.01558451638022658,0.0061209330200232386,0.008792070887891353,0.008248065607058421,0.006110960240802133,0.04443861480470474,0.04443861480470472,0.00611096024080213,0.00102306418876095,0.9477003087924593,0.9731238891793411,0.5040727418065548,0.9484316593531613,0.9735313313726235,0.5001033458947127,0.577994474240208,0.6434492655829345,0.613781546191618,0.9081586218104988,0.9513920810607129,0.5402980472764646,0.9387128230131643,0.9682652636666099,0.5245643485211832,0.9452895606479227,0.9715798026548635,0.5046243386243385,0.9482019611029853,0.9734071394519096,0.4998321342925659,0.5442737959802807,0.6129822585123725,0.6156581401545432,0.9070913917330299,0.9508168346030154,0.5393452095466483,0.9378292431876049,0.9677986384251855,0.523282821361958
,0.002478161172814328,0.0019520925607118163,0.0015802454883848149,0.034394729077496675,0.034394729077496695,0.0015802454883848149,9.852768700113557e-05,7.609188566363332e-05,7.533493241302e-05,8.781644104479333e-05,0.0,0.0,8.781644104479333e-05,4.543124273281734e-07,1611.826313588587,0.5383141372987427,0.5928495120355307,0.27055394551285106,0.27055394551285106,0.5928495120355308,0.0014219855712309696,0.026822421632222402,0.02293801590136497,0.018875885097697682,0.10700202735648841,0.10700202735648841,0.01887588509769767,0.005677000046848719,0.00846808342468251,0.007953122865319273,0.00631464925105305,0.045756096019636504,0.04575609601963648,0.006314649251053044,0.0007982410220226054,0.010297678827086893,0.004474301503949548,0.00418679370175202,0.024410578552695315,0.024410578552695315,0.00418679370175202,6.665256361149516e-05,0.00013183036155032052,0.0001263574246767823,0.00013649930987683366,0.00017318579237857437,0.00017318579237857437,0.00013649930987683372,3.4319782082879206e-05,15743.10730625537,0.404348777838944,0.41574760518884074,0.2650951603283346,0.26509516032833463,0.4157476051888407,0.0019738094109650797,0.019788856764965022,0.01728000240518472,0.014400565544763879,0.08190321839388055,0.08190321839388055,0.01440056554476386,0.005916171797023455,0.008119577916746872,0.007635137249980584,0.0057319354859283874,0.04354213967182811,0.0435421396718281,0.0057319354859283736,0.0009633635737830332,0.945863806273363,0.9720483304578499,0.5061082562521412,0.9483016414757032,0.9734633903184484,0.4997344981157931,0.5233057045343734,0.5722186452811626,0.5564302843439535,0.9042580854867543,0.9491838127502309,0.5353894027635034,0.9382740126767433,0.9680393944066401,0.5205789653991093,0.9456156888238805,0.9717431546969362,0.5035348102470405,0.9482539682539687,0.9734360085470151,0.49984952989988957,0.5559629449049245,0.6244904048623248,0.6171779528757946,0.9076862235224009,0.9511643236549303,0.5385374367172928,0.9381429113169728,0.9679701385783408,0.5226472345932778
,3.4130185246374596e-05,3.401036733798386e-05,2.9312252057639768e-05,0.0017295852767258333,0.001729585276725827,2.9312252057639788e-05,1.9273060143825287e-06,5.5480193639980824e-05,5.5422292422109834e-05,6.781104193485406e-05,0.0,0.0,6.781104193485406e-05,6.321634163209752e-07,2851.984981727974,0.2773513649386289,0.26966689207019834,0.2408768177456588,0.2408768177456588,0.2696668920701983,0.0020308091268231867,0.019687125571700274,0.01719954028170865,0.015283118654279454,0.07711491637519002,0.07711491637519002,0.015283118654279431,0.005294351883129807,0.00660065784571572,0.006235280069165888,0.004480449161136256,0.04550667794490088,0.04550667794490084,0.00448044916113625,0.0008933816161789085,0.004011180383563734,0.0021971653110866803,0.00199065755042626,0.01579702565993762,0.01579702565993762,0.00199065755042626,5.011653040388871e-05,0.00016966293456031694,0.0001548641702311736,0.00017622821572626886,1.0051088575897497e-05,1.0051088575897499e-05,0.00017622821572626891,5.780656064181003e-06,3135.442613221351,0.38061267326675985,0.38677166873435176,0.25945963678831657,0.25945963678831657,0.3867716687343517,0.0020107452460936437,0.019122468074820192,0.016716432198996607,0.013964654930622643,0.0796694850523342,0.0796694850523342,0.013964654930622617,0.005723317052073082,0.007816740062620692,0.007333840335179657,0.0054796852750184635,0.041854251120476874,0.04185425112047685,0.005479685275018458,0.0009172576125292734,0.948772956281489,0.9737087497688534,0.5014845266643828,0.9487079473427598,0.9736789243018061,0.4999486125385406,0.6353648626686169,0.695677763534283,0.6223906589014502,0.9098163497480903,0.9523892608492127,0.5396699783030718,0.9393304079310905,0.9686054581417536,0.5233881466255564,0.9468963649168433,0.9725969184748917,0.5029533135396445,0.9483601495205597,0.973489733644925,0.49979035818963874,0.588804377268541,0.659421401763021,0.6251343686955199,0.9086624410856494,0.9517204724296208,0.5375302044079022,0.9383466059916573,0.9680827915658702,0.5214931864032583
,0.0011877452057142334,0.0009895174227150434,0.00061978751008108,0.03457997435891261,0.0345799743589126,0.0006197875100810798,7.277891386699765e-05,0.00023550752171061,0.00022179845175085666,0.00024002568132353334,0.0,0.0,0.00024002568132353334,1.6843016927882975e-06,3752.8153301327534,0.3895497527334549,0.39422656175362236,0.3239150605316084,0.32391506053160846,0.3942265617536223,0.001526634149694867,0.03130763060467502,0.02736973701035456,0.022726083045673934,0.0852257532873896,0.08522575328738963,0.022726083045673914,0.005597854595846036,0.012444522146420682,0.011617408964524118,0.007631388481653228,0.05952060751405422,0.05952060751405424,0.007631388481653224,0.0011762650600276986,0.0021976033655153942,0.001736510847888549,0.0016038803042990892,0.014669850090782461,0.014669850090782461,0.0016038803042990892,4.5146827892163784e-05,0.00022699717284457296,0.0002062400347390305,0.00022666365787239455,3.435917448551518e-05,3.4359174485515196e-05,0.0002266636578723912,3.717848726998239e-06,8691.04441009924,0.37515517879244703,0.3805111508583043,0.25895659339805877,0.25895659339805877,0.3805111508583042,0.0020393482634659702,0.02058079408386002,0.01789002814551065,0.015187612739690564,0.07986719327299975,0.07986719327299975,0.015187612739690545,0.005841782627345718,0.008030415068744162,0.0075291645169283244,0.005681003946574202,0.040949883892941734,0.04094988389294173,0.0056810039465742005,0.0009433654040047134,0.9464813911912892,0.9724232192821977,0.5074848692474592,0.9475377864456365,0.9730497746099033,0.4993319630010278,0.5543799772468714,0.6150499979747498,0.5989345666324085,0.9108727450024376,0.9528056179089075,0.5532910814205779,0.93832276938079,0.9680269533109158,0.5317169121845381,0.9473649710168485,0.9729170072380595,0.50285487800236,0.9482062950322339,0.9734058480889168,0.4997293022724678,0.5835987864998103,0.6546489241112838,0.6268910966464925,0.9083206024161657,0.9515074500154905,0.5398978721784476,0.9383200606750093,0.9680627484059304,0.5228206767918999
,0.0007455358381649801,0.0006910304039529433,0.0005715512664186434,0.018392594184515266,0.018392594184515266,0.0005715512664186466,4.938182385959849e-05,6.762592805031999e-05,6.749611144311334e-05,8.167070255987667e-05,0.0,0.0,8.167070255987667e-05,9.376797191947988e-07,35429.73390450748,0.6600049476653526,0.7026849920601335,0.345047727937555,0.345047727937555,0.7026849920601334,0.0018151436718588253,0.020791579529735236,0.017897840634437154,0.01564240816428035,0.08895857019499251,0.08895857019499251,0.015642408164280336,0.005875133972640679,0.008585998499026285,0.008033630472886626,0.006093864682192089,0.044209259330294404,0.04420925933029438,0.006093864682192079,0.0010533929183451178,0.00613983391577513,0.0028015821294254156,0.002582138390519447,0.019577459086500357,0.019577459086500357,0.002582138390519447,7.080145152584148e-05,0.0001906782949924649,0.00017365014796724427,0.00018874240437305098,0.00023017624912559544,0.00023017624912559544,0.00018874240437305104,3.659474862789209e-06,4910.506047850563,0.37710334249599814,0.3831137835628722,0.26840710768988946,0.26840710768988946,0.38311378356287207,0.0019451152669721398,0.019958303049608408,0.01731867087698101,0.014655704565224284,0.08001394453614881,0.0800139445361488,0.014655704565224276,0.005940045152022497,0.007855022968109677,0.007373570170897003,0.005493050759092193,0.04251883376426078,0.042518833764260765,0.00549305075909219,0.0009295406005354132,0.9473590118641316,0.9729318327328887,0.5047938791823684,0.9487241995774423,0.9736874765353918,0.4999571771154505,0.5104664391353811,0.5703223073485751,0.6058261961859084,0.9101901511457824,0.9525118330592897,0.5373141486810552,0.9381764992686493,0.967978484907217,0.523530889574055,0.9464618885096705,0.9723204480245099,0.5030647291690458,0.9481965436914245,0.9734017169315885,0.49975920216207986,0.5823793271574843,0.6517733352091769,0.622138936469872,0.907434855625982,0.9510054675733568,0.538855468006547,0.9382566769597486,0.9680299978113014,0.5226771535152831
,8.417486801150666e-05,8.098474080978333e-05,4.798776434975333e-05,0.00535337442576747,0.0053533744257674735,4.798776434975333e-05,7.692495499156666e-06,4.1212281457022253e-07,4.1117547410842175e-07,4.4941714791654014e-07,0.0,0.0,4.4941714791653866e-07,0.0,2187.3119939624344,0.6161708052375993,0.6681479723501316,0.3321186030479837,0.33211860304798374,0.6681479723501316,0.0016131947543079296,0.016372311126361786,0.014663455093537083,0.011474386567368136,0.06777249565497812,0.06777249565497813,0.011474386567368131,0.005075788865765577,0.006553583090431181,0.0061837221679484225,0.0039021911859605965,0.04163431334916013,0.04163431334916011,0.0039021911859605904,0.0008367325543829476,0.0013404013762659589,0.0010694421639955768,0.0008804207807638418,0.013294302827490946,0.01329430282749095,0.0008804207807638418,4.865765337223505e-05,9.523976114764689e-05,9.170107984157005e-05,0.00010667298557200167,1.1246814855636446e-05,1.1246814855636453e-05,0.0001066729855720017,1.362497056764229e-06,14975.234136026489,0.40540987379840704,0.4103846562926046,0.29914768973195105,0.29914768973195105,0.41038465629260457,0.0019491689488455198,0.02026884589995259,0.017503485544400912,0.014926113014963738,0.0781222645032416,0.0781222645032416,0.014926113014963717,0.006053750630684944,0.008051009911365826,0.007534694371775009,0.0058502379443535375,0.03833559620985763,0.03833559620985763,0.005850237944353528,0.0009424826350446601,0.9485616772306196,0.9735932962380017,0.5022741806554757,0.9487567040468067,0.9737046024378077,0.4999743062692703,0.4867706809686331,0.544238332061191,0.5705138746145941,0.9124817162359822,0.9537631426941754,0.5383715884435307,0.9398829839102877,0.9688889001650524,0.5248806668950554,0.9472192426458642,0.9728357739591765,0.5032536066384987,0.9483904870252997,0.9735088996307241,0.4998013398804766,0.5806322119291402,0.6486086727115397,0.6201921129762854,0.9063432471964895,0.9503846562766792,0.5381600814586426,0.9380053090633295,0.9678947850108881,0.5222243348178599
,0.001688714720640131,0.0014209957490634005,0.001445035863972182,0.026439299037438104,0.026439299037438115,0.0014450358639721789,0.00012397006338194956,5.6748657640200005e-06,5.672975866123334e-06,6.705641046993333e-06,0.0,0.0,6.705641046993333e-06,1.100563050697978e-07,1430.3376269239795,0.5787240196643534,0.6064188194694211,0.43515620039706066,0.4351562003970607,0.606418819469421,0.0013428163480663881,0.024303001404996163,0.02111155206906039,0.01625536707359381,0.0948572587430705,0.0948572587430705,0.016255367073593787,0.005673104934099691,0.010884737592451961,0.010183206816152573,0.007669470951286178,0.05432493836872472,0.05432493836872468,0.007669470951286163,0.0011009839060086395,0.021244322354317502,0.004920203114256735,0.0047930614699513395,0.018885413167159828,0.018885413167159828,0.0047930614699513395,6.914855256544065e-05,9.495652538996578e-05,9.107675402244016e-05,0.00010404200934874631,7.611701916174206e-05,7.611701916174206e-05,0.00010404200934874628,8.682121794347091e-07,6100.605401722086,0.3978494398191624,0.403957159443417,0.2703465878365355,0.2703465878365355,0.4039571594434169,0.001919667020921723,0.0213020931479188,0.018355545451737818,0.015606773985477303,0.08154840052171182,0.0815484005217118,0.01560677398547728,0.006265069184430871,0.008210033613244908,0.007702791663951796,0.005931376006664779,0.04301239631826045,0.04301239631826042,0.005931376006664772,0.0009765563899261133,0.9451487079473431,0.971687272617333,0.5076835674317689,0.9487892085161712,0.9737217369149654,0.4999914354230901,0.50580204778157,0.5533442507365987,0.579642000685166,0.9103851779619698,0.952603616097918,0.5428228845495032,0.9391841378189502,0.968504711968643,0.5284166952152564,0.9457061595969448,0.9716723503929409,0.5028516805603137,0.9484766238691157,0.9735541578625171,0.499851737657493,0.5707681889593152,0.6355197575756776,0.6204449963838453,0.9068784874586924,0.9506808819229566,0.5405494651897528,0.9383168102280729,0.9680591803241714,0.5236799132122872
,8.402229595046334e-05,8.317784745433668e-05,2.4423712823028153e-05,0.0026713220146697037,0.0026713220146697067,2.4423712823028173e-05,4.659343731435513e-06,5.2212293013546885e-05,5.2192377729075094e-05,6.326362828273987e-05,0.0,0.0,6.326362828273987e-05,3.143208072793425e-07,3481.9381920603482,0.44340393609964335,0.4565013597456514,0.33124230235339525,0.33124230235339525,0.4565013597456514,0.001186741539819922,0.021031370522449334,0.018380492615248774,0.01548799179940092,0.07169487616681194,0.07169487616681194,0.015487991799400906,0.006305241056457013,0.005674319899403076,0.005351315570600864,0.003549111691545416,0.02840696135012718,0.028406961350127165,0.0035491116915453993,0.0006832374659273031,0.18371018769730008,0.00510568118218949,0.005115927908148608,0.020702774006190614,0.020702774006190614,0.005115927908148608,6.008675119278037e-05,6.950779228186435e-05,6.702888990971499e-05,7.74145101873604e-05,6.753328234919873e-05,6.753328234919874e-05,7.74145101873604e-05,7.269879287691244e-07,7731.240636058904,0.3794717039090919,0.38888185342123965,0.26914296594581466,0.26914296594581466,0.38888185342123965,0.0018631031280316927,0.019267308980859498,0.016896439903681407,0.014611001305415105,0.07524867693746369,0.0752486769374637,0.014611001305415096,0.0059988016012962895,0.007644092459393437,0.0071795504482065784,0.005413339286385637,0.04132577910751594,0.041325779107515906,0.00541333928638563,0.0009502310391467999,0.9486591906387132,0.973649959943828,0.5009740778805527,0.9486916951080775,0.9736703549187369,0.4999400479616307,0.6325857305379491,0.676972338421106,0.576477104031061,0.9016089712335449,0.9477398129115777,0.5323415553271668,0.9391678855842679,0.9685343634311174,0.5174460431654677,0.9456379002112794,0.9715658955154551,0.5030309466712344,0.9485893060295795,0.9736147812645236,0.49990611320467426,0.5740912292106831,0.6395063566970035,0.6151483955692587,0.9080475648735035,0.9513660443368894,0.5387028282136196,0.9386803185437996,0.9682587249644712,0.5226951771915801
,4.245084565718926e-05,4.148303672115861e-05,3.1259459399527385e-05,0.0007989234129279333,0.00079892341292793,3.12594593995274e-05,5.609349756796974e-06,3.80450358887e-06,3.7995025227233334e-06,5.053791842553334e-06,0.0,0.0,5.053791842553334e-06,4.2525756278975757e-07,5607.908954773796,0.5087030622517801,0.5476618127565595,0.24798438581911164,0.24798438581911164,0.5476618127565597,0.0013058383100133784,0.021314841269962793,0.018539378227710623,0.01599513158427255,0.08059357306838186,0.08059357306838187,0.015995131584272536,0.005456808196169459,0.00707368689061397,0.0066056696999533685,0.005037428799652138,0.03186760929967877,0.03186760929967875,0.005037428799652134,0.0006262890509815465,0.3351393886533087,0.007676344118843136,0.007665220688129831,0.025002843117414242,0.025002843117414245,0.007665220688129831,6.389719395776871e-05,8.847857948480712e-05,8.377255158961461e-05,9.508576031379305e-05,0.0,0.0,9.508576031379305e-05,9.220370497008522e-07,11998.258604786188,0.38773244508181876,0.3913353012604694,0.2774087936809686,0.27740879368096855,0.39133530126046934,0.0018683433342671165,0.01860202970476902,0.016203865596543306,0.013988711052820313,0.07640158713174791,0.07640158713174793,0.013988711052820294,0.006017517981974907,0.007352587726962789,0.006909530844669273,0.005262076838133726,0.040938096020282436,0.04093809602028242,0.0052620768381337205,0.0008985500950517665,0.9485129205265728,0.9735714333343586,0.5010471622701839,0.948772956281489,0.9737131718208769,0.4999828708461802,0.5512920526572402,0.5988986162366642,0.5711784857828023,0.9080286039330406,0.951301236793337,0.5354242320429371,0.9417032341947017,0.9698867221423407,0.5177309580906704,0.944246167181321,0.970529709086509,0.5027930798218568,0.9484847499864569,0.9735582735931713,0.499830992348978,0.5961872257435397,0.662138075464339,0.6175873586844809,0.9074299799555774,0.9510161573562388,0.5379368885843705,0.9385687198656482,0.9682034779294343,0.5211847664725362
,8.593209851497297e-05,8.160278296082262e-05,8.292825391703666e-05,0.0030576831628639366,0.0030576831628639336,8.292825391703666e-05,2.112464742031846e-05,2.3418213343203335e-05,2.3416322924343337e-05,2.9286005899856667e-05,0.0,0.0,2.9286005899856667e-05,5.194657599294456e-08,1318.2401099080175,0.36322823621132067,0.38109335952565976,0.24356769411194307,0.24356769411194307,0.3810933595256597,0.0017184314736661233,0.025266923351611077,0.022171896976159636,0.01710453038793116,0.0967414648910902,0.0967414648910902,0.017104530387931135,0.005442217371468511,0.01273659638061889,0.011816992189929106,0.00817899740354311,0.0657199739781871,0.0657199739781871,0.008178997403543106,0.001156336064305661,0.0011560133532425032,0.0008452607218472193,0.0007101445669447583,0.011603864448780666,0.011603864448780664,0.0007101445669447583,3.859117000185071e-05,0.00013829523135632367,0.00012883585097569868,0.0001448847417960338,8.876926810310367e-07,8.876926810310392e-07,0.0001448847417960338,1.2009344009217525e-06,1464.0073609082142,0.38542262002749944,0.38610751073668337,0.2808597105716413,0.2808597105716413,0.3861075107366833,0.0017776547964601932,0.018464983600804435,0.01602610442607233,0.013855220351254305,0.07919076804578742,0.07919076804578741,0.013855220351254277,0.005955084037952645,0.007289665080128544,0.0068303963779347086,0.005285715397266921,0.03900386313318428,0.03900386313318426,0.005285715397266916,0.000876541211254,0.9483016414757032,0.973454097978203,0.501986981843097,0.9487892085161713,0.9737217369149656,0.4999914354230901,0.5834389728587681,0.6455048931334465,0.6032859426744319,0.9126279863481227,0.9538526404639157,0.5477589357085759,0.9392979034617263,0.9685679899861526,0.5278759849263447,0.9475139498347696,0.9729892547037367,0.502332724296753,0.9484018635895775,0.9735124569175567,0.4997923185261316,0.613001787745815,0.6772642204089377,0.6185845989874766,0.9068221463784603,0.950677402340193,0.5373212477636938,0.9386196435343191,0.9682317541586709,0.5208061550759393
,0.00226383883341972,0.0017341187622709332,0.0016298040274881035,0.0309831173510157,0.03098311735101571,0.0016298040274881067,0.00010586095872054334,0.0005575696622165667,0.0005135487701884933,0.0005627726506888333,0.0,0.0,0.0005627726506888333,2.057612679585192e-06,1357.4872976372783,0.39983053299708077,0.4099153970954665,0.31373573250025083,0.3137357325002508,0.40991539709546654,0.0012467741726589596,0.01950769094537609,0.01714348248923096,0.01359735412341286,0.0735357232009439,0.07353572320094388,0.013597354123412845,0.005115780685676624,0.009612079592814455,0.009078635671471104,0.006226444678913671,0.044894148055270956,0.04489414805527094,0.006226444678913654,0.000848256770199413,0.003149372492481207,0.001462925700157858,0.0013343760811331915,0.01252641284040468,0.012526412840404677,0.0013343760811331917,4.1820163295903454e-05,0.0001765803321222675,0.00016618560516094385,0.00018458067348608122,2.2493629711272072e-05,2.249362971127208e-05,0.00018458067348608122,1.2915327512552074e-06,5297.947098639908,0.3554574419083833,0.3528910185041861,0.24511404479366022,0.2451140447936602,0.352891018504186,0.0018172027226074563,0.01862413990585101,0.016088326264818004,0.0139563705487748,0.0766361674736622,0.07663616747366218,0.013956370548774782,0.0058685085830754765,0.007357152386134969,0.006881280896068825,0.005241710681789549,0.039260807910812344,0.039260807910812344,0.005241710681789543,0.0008812126171564634,0.9455225093450353,0.9718493168121738,0.505778234555213,0.9470664716398507,0.9727902716981159,0.49908359027064064,0.6401917763692508,0.698740478404812,0.5926487381523354,0.9100113765642776,0.9524224219520391,0.5336159643713603,0.9393791646351372,0.968631028624124,0.5223626812835447,0.9472609567148822,0.9728027051761501,0.5025648052986182,0.9481667479278405,0.9733868538895238,0.49970345628259294,0.6240170106723008,0.6872957835696457,0.6200295763389287,0.906597865539845,0.9505512325209994,0.5366274218720263,0.9383623164851833,0.9680921716338582,0.5209008031669902
