dataset,protected_attribute,unbiasing_algorithm,data,classifier_type,classification_algorithm,value,disparate_impact_ssd,discrimination_score_ssd,true_positive_rate_diff_ssd,false_positive_rate_diff_ssd,false_positive_error_rate_balance_score_ssd,false_negative_error_rate_balance_score_ssd,consistency_ssd,confusion_matrix,accuracy_ssd,f1_score_ssd,recall_ssd,precision_ssd,mathews_cc_ssd,roc_curve,auc_ssd,sensitivity_ssd,specificity_ssd
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,GaussianNB,Other,4.5373,0.4977,0.1391,0.2578,0.2328,0.1391,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,GaussianNB,White,56.4304,1.3004,0.9062,0.6895,0.6868,0.8937,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,DecisionTreeClassifier,Amer-Indian-Eskimo,9.1489,0.4851,4.1231,0.0488,0.0379,3.8448,0.0,"[3133, 475, 557, 597]",1.4264,6.4177,6.832,5.9935,10.9717,"[[0.0, 0.1316518847006652, 1.0], [0.0, 0.5173310225303293, 1.0], [inf, 1.0, 0.0]]",2.8129,6.832,0.5478
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,DecisionTreeClassifier,Asian-Pac-Islander,1.5347,0.0791,0.0764,0.0338,0.031,0.088,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,DecisionTreeClassifier,Black,6.6944,0.3856,0.0754,0.122,0.1215,0.0895,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,DecisionTreeClassifier,Other,1.6453,0.0865,2.3256,0.0965,0.0853,2.3255,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,DecisionTreeClassifier,White,7.6266,0.195,0.0102,0.0668,0.0655,0.0075,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,RandomForestClassifier,Amer-Indian-Eskimo,7.5369,0.3221,5.2156,0.001,0.0034,4.9022,0.0,"[3272, 336, 485, 669]",0.8917,4.4422,5.5781,3.2684,7.2637,"[[0.0, 0.09312638580931264, 1.0], [0.0, 0.5797227036395147, 1.0], [inf, 1.0, 0.0]]",2.0341,5.5781,0.2408
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,RandomForestClassifier,Asian-Pac-Islander,0.3914,0.0165,0.023,0.0006,0.0008,0.0318,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,RandomForestClassifier,Black,10.5226,0.5003,0.1699,0.1225,0.1209,0.1915,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,RandomForestClassifier,Other,8.7226,0.3724,1.6193,0.2458,0.2457,1.6176,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Surrogate,RandomForestClassifier,White,20.4275,0.2965,0.055,0.0817,0.0822,0.0571,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,LogisticRegression,Amer-Indian-Eskimo,17.5935,0.5339,2.5913,0.1034,0.0995,2.3319,0.0,"[6630, 587, 1248, 1060]",1.114,6.4589,8.7707,3.8106,9.8087,"[[0.0, 0.08133573506997367, 1.0], [0.0, 0.4592720970537262, 1.0], [inf, 1.0, 0.0]]",2.9016,8.7707,0.1983
Adult Income,race,DisparateImpactRemover,Test,Surrogate,LogisticRegression,Asian-Pac-Islander,0.0657,0.002,0.306,0.0029,0.0027,0.273,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,LogisticRegression,Black,14.1879,0.4862,1.0379,0.1146,0.1142,1.0728,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,LogisticRegression,Other,18.6,0.5631,6.3784,0.0466,0.0424,6.3784,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,LogisticRegression,White,60.2707,0.3676,0.9742,0.0771,0.0765,0.9774,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,SVC,Amer-Indian-Eskimo,13.8924,0.3538,1.4599,0.0391,0.0368,1.1749,0.0,"[6791, 426, 1224, 1084]",0.8999,5.6039,8.4365,2.3874,8.059,"[[0.0, 0.05902729666066232, 1.0], [0.0, 0.4696707105719237, 1.0], [inf, 1.0, 0.0]]",2.6054,8.4365,0.1044
Adult Income,race,DisparateImpactRemover,Test,Surrogate,SVC,Asian-Pac-Islander,12.0207,0.2911,0.675,0.0948,0.0971,0.7301,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,SVC,Black,13.7783,0.3954,0.7776,0.0602,0.0613,0.7893,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,SVC,Other,17.6947,0.4502,3.8858,0.029,0.0268,3.888,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,SVC,White,17.1824,0.159,0.0961,0.0204,0.0203,0.0931,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,GaussianNB,Amer-Indian-Eskimo,26.4798,3.0147,12.5195,1.1952,1.188,12.2228,0.0,"[5709, 1508, 632, 1676]",1.5147,4.556,2.249,6.7289,8.4334,"[[0.0, 0.20895108770957463, 1.0], [0.0, 0.7261698440207972, 1.0], [inf, 1.0, 0.0]]",1.7482,2.249,1.3104
Adult Income,race,DisparateImpactRemover,Test,Surrogate,GaussianNB,Asian-Pac-Islander,0.8187,0.0924,0.8197,0.0417,0.0449,0.7883,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,GaussianNB,Black,10.4643,1.3129,1.1655,0.5403,0.5435,1.1407,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,GaussianNB,Other,14.9531,1.6893,2.3959,0.7124,0.6895,2.401,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,GaussianNB,White,45.7197,1.2072,1.4999,0.5323,0.5339,1.4865,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,DecisionTreeClassifier,Amer-Indian-Eskimo,6.3381,0.3252,1.011,0.0772,0.0655,0.7057,0.0,"[6290, 927, 1104, 1204]",1.3786,6.3014,6.8296,5.7546,10.7102,"[[0.0, 0.12844672301510324, 1.0], [0.0, 0.5216637781629117, 1.0], [inf, 1.0, 0.0]]",2.7681,6.8296,0.5093
Adult Income,race,DisparateImpactRemover,Test,Surrogate,DecisionTreeClassifier,Asian-Pac-Islander,1.4059,0.0706,0.0031,0.0803,0.0777,0.003,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,DecisionTreeClassifier,Black,6.0447,0.3352,0.318,0.0704,0.069,0.2889,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,DecisionTreeClassifier,Other,9.5304,0.4885,4.7193,0.0383,0.0303,4.7238,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,DecisionTreeClassifier,White,7.6183,0.1886,0.1991,0.0279,0.0278,0.2109,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,RandomForestClassifier,Amer-Indian-Eskimo,11.5365,0.5323,0.204,0.1725,0.1673,0.0563,0.0,"[6491, 726, 999, 1309]",0.9645,4.6413,5.5287,3.7273,7.7195,"[[0.0, 0.10059581543577664, 1.0], [0.0, 0.567157712305026, 1.0], [inf, 1.0, 0.0]]",2.0966,5.5287,0.2961
Adult Income,race,DisparateImpactRemover,Test,Surrogate,RandomForestClassifier,Asian-Pac-Islander,2.7615,0.1236,0.0558,0.0779,0.0714,0.071,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,RandomForestClassifier,Black,9.9658,0.5086,0.7672,0.0907,0.0903,0.7268,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,RandomForestClassifier,Other,17.7875,0.8208,3.6727,0.1548,0.1497,3.6711,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Surrogate,RandomForestClassifier,White,16.3819,0.2802,0.2197,0.0498,0.0503,0.2211,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Test,XGBClassifier,Amer-Indian-Eskimo,8.8585,0.4517,3.3127,0.0134,0.0092,2.8256,0.0,"[3275, 333, 417, 737]",0.7442,3.4111,3.9183,2.9054,5.7843,"[[0.0, 0.0922949002217295, 1.0], [0.0, 0.6386481802426344, 1.0], [inf, 1.0, 0.0]]",1.5431,3.9183,0.2556
Adult Income,race,DisparateImpactRemover,Validation,Test,XGBClassifier,Asian-Pac-Islander,0.0744,0.0038,0.0122,0.0353,0.0393,0.006,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Test,XGBClassifier,Black,12.985,0.7461,0.8528,0.159,0.1586,0.9114,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Test,XGBClassifier,Other,10.0364,0.5117,0.7893,0.2606,0.2606,0.7883,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Validation,Test,XGBClassifier,White,40.2776,0.5125,0.3676,0.1416,0.1416,0.371,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
Adult Income,race,DisparateImpactRemover,Test,Test,XGBClassifier,Amer-Indian-Eskimo,9.118,0.471,0.44,0.0875,0.0802,0.1719,0.0,"[6496, 721, 875, 1433]",0.8427,3.8385,4.3115,3.3607,6.5259,"[[0.0, 0.09990300678952474, 1.0], [0.0, 0.6208838821490468, 1.0], [inf, 1.0, 0.0]]",1.7208,4.3115,0.2994
Adult Income,race,DisparateImpactRemover,Test,Test,XGBClassifier,Asian-Pac-Islander,0.7508,0.038,0.0012,0.0166,0.0182,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0
