dataset,sensitive_attribute,algorithm,model,value,disparate_impact,discrimination_score,true_positive_rate_diff,false_positive_rate_diff,false_positive_error_rate_balance_score,false_negative_error_rate_balance_score,consistency,confusion_matrix,accuracy,f1_score,recall,precision,mathews_cc,sensitivity,specificity
,,,,Asian-Pac-Islander,1.4184,0.99,0.008,-0.0179,0.9798,0.992,0.9946,,,,,,,,
,,,,Black,1.7867,0.9823,-0.0008,-0.0173,0.9826,0.9962,0.9945,,,,,,,,
,,,,Other,2.0,0.9759,-0.0926,-0.0117,0.9814,0.9361,0.9946,,,,,,,,
,,,,White,0.5385,0.9814,0.0011,0.0199,0.9805,0.9984,0.9945,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.4513,0.6121,0.1505,0.4593,0.5432,0.8754,0.9495,"[1804, 5395, 1020, 1305]",0.3264,0.2892,0.5613,0.1948,-0.1769,0.5613,0.2506
,,,,Asian-Pac-Islander,0.7522,0.8243,0.1443,0.1664,0.833,0.8568,0.9491,,,,,,,,
,,,,Black,1.1706,0.8819,-0.0692,-0.095,0.9047,0.9295,0.9487,,,,,,,,
,,,,Other,1.0818,0.9425,0.5622,-0.0571,0.9521,0.4377,0.9491,,,,,,,,
,,,,White,0.9814,0.9867,-0.0513,0.0052,0.9942,0.947,0.9487,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,1.1576,0.8788,-0.0663,-0.0954,0.9119,0.8823,0.983,"[1711, 9079, 1575, 1922]",0.2543,0.2651,0.5496,0.1747,-0.2981,0.5496,0.1586
,,,,Asian-Pac-Islander,0.8099,0.8528,0.1143,0.146,0.8552,0.8911,0.9829,,,,,,,,
,,,,Black,1.125,0.9049,-0.0499,-0.0603,0.9398,0.9481,0.9831,,,,,,,,
,,,,Other,1.1119,0.9139,-0.0508,-0.0358,0.9564,0.9063,0.983,,,,,,,,
,,,,White,0.9411,0.9522,-0.0013,0.0238,0.9758,0.9994,0.9828,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Asian-Pac-Islander,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Black,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,Other,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
,,,,White,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,race,LearningFairRepresentations,RandomForestClassifier,Amer-Indian-Eskimo,0.0,0.9988,0.0021,0.0008,0.9992,0.9978,0.9982,"[7193, 6, 2320, 5]",0.7558,0.0043,0.0022,0.4545,0.0167,0.0022,0.9992
,,,,Asian-Pac-Islander,11.875,0.9913,-0.0079,-0.009,0.9906,0.9917,0.9981,,,,,,,,
,,,,Black,0.0,0.9987,0.0021,0.0009,0.9991,0.9977,0.9982,,,,,,,,
,,,,Other,0.0,0.9988,0.0021,0.0008,0.9992,0.9978,0.9982,,,,,,,,
,,,,White,0.4286,0.9988,0.0025,0.0011,0.999,0.9974,0.9981,,,,,,,,
Adult Income,race,LearningFairRepresentations,XGBClassifier,Amer-Indian-Eskimo,0.0,0.9862,0.0214,0.0114,0.9887,0.9784,0.9933,"[10669, 121, 3422, 75]",0.752,0.0406,0.0214,0.3827,0.0378,0.0214,0.9888
,,,,Asian-Pac-Islander,4.6452,0.9548,-0.0538,-0.0368,0.9608,0.9426,0.9932,,,,,,,,
,,,,Black,0.7571,0.9966,0.0054,0.0017,0.998,0.9952,0.9933,,,,,,,,
,,,,Other,1.7721,0.9895,0.0213,-0.0163,0.9822,0.9785,0.9932,,,,,,,,
,,,,White,0.6146,0.9921,0.0153,0.0068,0.993,0.9831,0.9933,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,RandomForestClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[7199, 0, 2325, 0]",0.7559,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
Adult Income,sex,LearningFairRepresentations,XGBClassifier,Female,,1.0,0.0,0.0,1.0,1.0,1.0,"[10790, 0, 3497, 0]",0.7552,0.0,0.0,0.0,0.0,0.0,1.0
,,,,Male,,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,
