dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.4321,0.777,1.27,1.0718,0.9282,0.73,0.6467,0.67,0.7591,0.6214
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.7298,0.7611,0.84,0.6794,0.6794,0.84,0.8233,0.77,0.8477,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.3703,0.7611,1.16,1.3206,0.6794,0.84,0.8233,0.77,0.8477,0.6738
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Female,0.8826,0.9014,0.97,0.8086,0.8086,0.97,0.8167,0.71,0.8079,0.6024
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,LogisticRegression,Male,1.133,0.9014,1.03,1.1914,0.8086,0.97,0.8167,0.71,0.8079,0.6024
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Female,0.921,0.9336,0.97,0.8995,0.8995,0.97,0.8233,0.7,0.8026,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,SVC,Male,1.0857,0.9336,1.03,1.1005,0.8995,0.97,0.8233,0.7,0.8026,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Female,0.7742,0.8495,0.76,1.0718,0.9282,0.76,0.74,0.62,0.7121,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Male,1.2917,0.8495,1.24,0.9282,0.9282,0.76,0.74,0.62,0.7121,0.5857
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.7277,0.7948,0.8,0.823,0.823,0.8,0.7067,0.65,0.7482,0.5881
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.3743,0.7948,1.2,1.177,0.823,0.8,0.7067,0.65,0.7482,0.5881
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Female,0.921,0.9336,0.95,0.9522,0.9522,0.95,0.83,0.72,0.8158,0.6095
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0857,0.9336,1.05,1.0478,0.9522,0.95,0.83,0.72,0.8158,0.6095
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Female,0.5473,0.5998,0.59,0.6794,0.6794,0.59,0.7667,0.72,0.8082,0.6381
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Male,1.8271,0.5998,1.41,1.3206,0.6794,0.59,0.7667,0.72,0.8082,0.6381
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Female,0.7689,0.8158,0.86,0.7703,0.7703,0.86,0.7033,0.68,0.7778,0.6
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Male,1.3005,0.8158,1.14,1.2297,0.7703,0.86,0.7033,0.68,0.7778,0.6
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Female,0.8532,0.8724,0.96,0.7703,0.7703,0.96,0.84,0.77,0.8497,0.6643
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Male,1.172,0.8724,1.04,1.2297,0.7703,0.96,0.84,0.77,0.8497,0.6643
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Female,0.8757,0.8901,0.94,0.8612,0.8612,0.94,0.87,0.77,0.8516,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Male,1.1419,0.8901,1.06,1.1388,0.8612,0.94,0.87,0.77,0.8516,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Female,0.9308,0.9448,1.0,0.9282,0.9282,1.0,0.8433,0.78,0.8514,0.7
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Male,1.0744,0.9448,1.0,1.0718,0.9282,1.0,0.8433,0.78,0.8514,0.7
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8347,0.885,0.8,1.1244,0.8756,0.8,0.6133,0.68,0.7647,0.6381
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.1981,0.885,1.2,0.8756,0.8756,0.8,0.6133,0.68,0.7647,0.6381
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.8244,0.8626,0.82,1.0191,0.9809,0.82,0.7833,0.72,0.8056,0.6476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.213,0.8626,1.18,0.9809,0.9809,0.82,0.7833,0.72,0.8056,0.6476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Female,1.1356,0.9037,1.08,1.2153,0.7847,0.92,0.77,0.74,0.8194,0.6714
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Male,0.8806,0.9037,0.92,0.7847,0.7847,0.92,0.77,0.74,0.8194,0.6714
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Female,1.0717,0.9439,1.04,1.1483,0.8517,0.96,0.7867,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Male,0.9331,0.9439,0.96,0.8517,0.8517,0.96,0.7867,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Female,1.1635,0.8957,1.06,1.2679,0.7321,0.94,0.7867,0.69,0.7737,0.6452
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Male,0.8595,0.8957,0.94,0.7321,0.7321,0.94,0.7867,0.69,0.7737,0.6452
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.0161,0.9892,1.0,1.0574,0.9426,1.0,0.6167,0.61,0.7153,0.55
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.9841,0.9892,1.0,0.9426,0.9426,1.0,0.6167,0.61,0.7153,0.55
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0305,0.9762,0.97,1.201,0.799,0.97,0.7667,0.73,0.8188,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9704,0.9762,1.03,0.799,0.799,0.97,0.7667,0.73,0.8188,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Female,0.7029,0.7546,0.73,0.8756,0.8756,0.73,0.7367,0.73,0.8138,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Male,1.4227,0.7546,1.27,1.1244,0.8756,0.73,0.7367,0.73,0.8138,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Female,1.0474,0.9649,1.05,1.0574,0.9426,0.95,0.7233,0.69,0.7862,0.6071
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Male,0.9547,0.9649,0.95,0.9426,0.9426,0.95,0.7233,0.69,0.7862,0.6071
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Female,0.8532,0.8724,0.96,0.7703,0.7703,0.96,0.84,0.77,0.8497,0.6643
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Male,1.172,0.8724,1.04,1.2297,0.7703,0.96,0.84,0.77,0.8497,0.6643
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Female,0.8757,0.8901,0.94,0.8612,0.8612,0.94,0.87,0.77,0.8516,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Male,1.1419,0.8901,1.06,1.1388,0.8612,0.94,0.87,0.77,0.8516,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Female,0.9308,0.9448,1.0,0.9282,0.9282,1.0,0.8433,0.78,0.8514,0.7
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Male,1.0744,0.9448,1.0,1.0718,0.9282,1.0,0.8433,0.78,0.8514,0.7
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8347,0.885,0.8,1.1244,0.8756,0.8,0.6133,0.68,0.7647,0.6381
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.1981,0.885,1.2,0.8756,0.8756,0.8,0.6133,0.68,0.7647,0.6381
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.8244,0.8626,0.82,1.0191,0.9809,0.82,0.7833,0.72,0.8056,0.6476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.213,0.8626,1.18,0.9809,0.9809,0.82,0.7833,0.72,0.8056,0.6476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Female,1.1356,0.9037,1.08,1.2153,0.7847,0.92,0.77,0.74,0.8194,0.6714
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Male,0.8806,0.9037,0.92,0.7847,0.7847,0.92,0.77,0.74,0.8194,0.6714
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Female,1.0717,0.9439,1.04,1.1483,0.8517,0.96,0.7867,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Male,0.9331,0.9439,0.96,0.8517,0.8517,0.96,0.7867,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Female,1.1635,0.8957,1.06,1.2679,0.7321,0.94,0.7867,0.69,0.7737,0.6452
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Male,0.8595,0.8957,0.94,0.7321,0.7321,0.94,0.7867,0.69,0.7737,0.6452
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.0161,0.9892,1.0,1.0574,0.9426,1.0,0.6167,0.61,0.7153,0.55
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.9841,0.9892,1.0,0.9426,0.9426,1.0,0.6167,0.61,0.7153,0.55
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0305,0.9762,0.97,1.201,0.799,0.97,0.7667,0.73,0.8188,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9704,0.9762,1.03,0.799,0.799,0.97,0.7667,0.73,0.8188,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Female,0.7029,0.7546,0.73,0.8756,0.8756,0.73,0.7367,0.73,0.8138,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Male,1.4227,0.7546,1.27,1.1244,0.8756,0.73,0.7367,0.73,0.8138,0.6548
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Female,1.0474,0.9649,1.05,1.0574,0.9426,0.95,0.7233,0.69,0.7862,0.6071
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Male,0.9547,0.9649,0.95,0.9426,0.9426,0.95,0.7233,0.69,0.7862,0.6071
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Female,0.6608,0.6854,0.79,0.5215,0.5215,0.79,0.86,0.73,0.8235,0.6167
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Male,1.5133,0.6854,1.21,1.4785,0.5215,0.79,0.86,0.73,0.8235,0.6167
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Female,0.7898,0.8111,0.89,0.7177,0.7177,0.89,0.88,0.76,0.8442,0.6476
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Male,1.2661,0.8111,1.11,1.2823,0.7177,0.89,0.88,0.76,0.8442,0.6476
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Female,0.7029,0.7546,0.78,0.7847,0.7847,0.78,0.84,0.75,0.8276,0.6786
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Male,1.4227,0.7546,1.22,1.2153,0.7847,0.78,0.84,0.75,0.8276,0.6786
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8176,0.8705,0.81,1.0861,0.9139,0.81,0.6733,0.73,0.8029,0.6929
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.223,0.8705,1.19,0.9139,0.9139,0.81,0.6733,0.73,0.8029,0.6929
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.6908,0.7401,0.76,0.7847,0.7847,0.76,0.8133,0.76,0.8356,0.6857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.4477,0.7401,1.24,1.2153,0.7847,0.76,0.8133,0.76,0.8356,0.6857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Female,0.9539,0.9626,0.97,1.0048,0.9952,0.97,0.7533,0.72,0.8133,0.619
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Male,1.0483,0.9626,1.03,0.9952,0.9952,0.97,0.7533,0.72,0.8133,0.619
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Female,0.9937,0.9949,0.95,1.1483,0.8517,0.95,0.7967,0.73,0.8212,0.6262
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Male,1.0064,0.9949,1.05,0.8517,0.8517,0.95,0.7967,0.73,0.8212,0.6262
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Female,0.9945,0.9963,0.96,1.11,0.89,0.96,0.78,0.64,0.7391,0.581
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Male,1.0055,0.9963,1.04,0.89,0.89,0.96,0.78,0.64,0.7391,0.581
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Female,0.9106,0.943,0.9,1.0718,0.9282,0.9,0.6033,0.62,0.7121,0.5857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Male,1.0982,0.943,1.1,0.9282,0.9282,0.9,0.6033,0.62,0.7121,0.5857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Female,0.948,0.9593,0.94,1.0574,0.9426,0.94,0.7833,0.71,0.8027,0.6214
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Male,1.0548,0.9593,1.06,0.9426,0.9426,0.94,0.7833,0.71,0.8027,0.6214
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Female,0.6359,0.7045,0.72,0.7321,0.7321,0.72,0.7467,0.7,0.7887,0.6333
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Male,1.5725,0.7045,1.28,1.2679,0.7321,0.72,0.7467,0.7,0.7887,0.6333
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Female,0.8499,0.8803,0.96,0.7703,0.7703,0.96,0.7167,0.7,0.7945,0.6143
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Male,1.1767,0.8803,1.04,1.2297,0.7703,0.96,0.7167,0.7,0.7945,0.6143
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Female,0.614,0.6755,0.72,0.6268,0.6268,0.72,0.8067,0.68,0.7778,0.6
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Male,1.6286,0.6755,1.28,1.3732,0.6268,0.72,0.8067,0.68,0.7778,0.6
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Female,0.7284,0.7835,0.78,0.8086,0.8086,0.78,0.8067,0.63,0.7413,0.5452
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Male,1.3728,0.7835,1.22,1.1914,0.8086,0.78,0.8067,0.63,0.7413,0.5452
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Female,0.3957,0.6059,0.54,0.8134,0.8134,0.54,0.77,0.65,0.7154,0.6643
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Male,2.5272,0.6059,1.46,1.1866,0.8134,0.54,0.77,0.65,0.7154,0.6643
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.8038,0.8976,0.94,0.8517,0.8517,0.94,0.6533,0.57,0.6387,0.5881
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.2441,0.8976,1.06,1.1483,0.8517,0.94,0.6533,0.57,0.6387,0.5881
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Female,0.6475,0.719,0.71,0.7703,0.7703,0.71,0.7333,0.65,0.7518,0.5786
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Male,1.5444,0.719,1.29,1.2297,0.7703,0.71,0.7333,0.65,0.7518,0.5786
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Female,0.611,0.7125,0.59,1.0335,0.9665,0.59,0.7633,0.69,0.7704,0.6548
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Male,1.6366,0.7125,1.41,0.9665,0.9665,0.59,0.7633,0.69,0.7704,0.6548
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Female,0.9068,0.9271,0.93,0.9522,0.9522,0.93,0.8,0.66,0.7671,0.5667
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Male,1.1028,0.9271,1.07,1.0478,0.9522,0.93,0.8,0.66,0.7671,0.5667
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Female,0.4047,0.6204,0.49,0.9569,0.9569,0.49,0.76,0.64,0.7049,0.6571
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Male,2.471,0.6204,1.51,1.0431,0.9569,0.49,0.76,0.64,0.7049,0.6571
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Female,0.8786,0.9331,0.97,0.8086,0.8086,0.97,0.7033,0.43,0.5366,0.4024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Male,1.1382,0.9331,1.03,1.1914,0.8086,0.97,0.7033,0.43,0.5366,0.4024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Female,0.9417,0.9561,0.92,1.0431,0.9569,0.92,0.7133,0.62,0.7361,0.5286
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Male,1.0619,0.9561,1.08,0.9569,0.9569,0.92,0.7133,0.62,0.7361,0.5286
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Female,0.9229,0.9542,0.94,1.0335,0.9665,0.94,0.59,0.62,0.7031,0.6048
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Male,1.0835,0.9542,1.06,0.9665,0.9665,0.94,0.59,0.62,0.7031,0.6048
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Female,1.1685,0.9023,1.06,1.134,0.866,0.94,0.6233,0.47,0.5954,0.4119
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Male,0.8558,0.9023,0.94,0.866,0.866,0.94,0.6233,0.47,0.5954,0.4119
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Female,0.6608,0.6854,0.79,0.5215,0.5215,0.79,0.86,0.73,0.8235,0.6167
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Male,1.5133,0.6854,1.21,1.4785,0.5215,0.79,0.86,0.73,0.8235,0.6167
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Female,0.7898,0.8111,0.89,0.7177,0.7177,0.89,0.88,0.76,0.8442,0.6476
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Male,1.2661,0.8111,1.11,1.2823,0.7177,0.89,0.88,0.76,0.8442,0.6476
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Female,0.7029,0.7546,0.78,0.7847,0.7847,0.78,0.84,0.75,0.8276,0.6786
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Male,1.4227,0.7546,1.22,1.2153,0.7847,0.78,0.84,0.75,0.8276,0.6786
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.8176,0.8705,0.81,1.0861,0.9139,0.81,0.6733,0.73,0.8029,0.6929
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.223,0.8705,1.19,0.9139,0.9139,0.81,0.6733,0.73,0.8029,0.6929
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Female,0.6908,0.7401,0.76,0.7847,0.7847,0.76,0.8133,0.76,0.8356,0.6857
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Male,1.4477,0.7401,1.24,1.2153,0.7847,0.76,0.8133,0.76,0.8356,0.6857
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Female,0.9539,0.9626,0.97,1.0048,0.9952,0.97,0.7533,0.72,0.8133,0.619
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Male,1.0483,0.9626,1.03,0.9952,0.9952,0.97,0.7533,0.72,0.8133,0.619
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Female,0.9937,0.9949,0.95,1.1483,0.8517,0.95,0.7967,0.73,0.8212,0.6262
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Male,1.0064,0.9949,1.05,0.8517,0.8517,0.95,0.7967,0.73,0.8212,0.6262
