dataset,attribute,group,algorithm,set,iteration,error,classifier_type,classification_algorithm,value,fairness_disparate_impact,fairness_discrimination_score,fairness_true_positive_rate_diff,fairness_false_positive_rate_diff,fairness_false_positive_error_rate_balance_score,fairness_false_negative_error_rate_balance_score,fairness_consistency,performance_accuracy,performance_f1_score,performance_auc
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Female,0.9398,0.9607,1.1,0.7464,0.7464,0.9,0.7433,0.68,0.7612,0.6476
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,GaussianNB,Male,1.0641,0.9607,0.9,1.2536,0.7464,0.9,0.7433,0.68,0.7612,0.6476
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.1388,0.9135,1.08,1.177,0.823,0.92,0.62,0.69,0.7704,0.6548
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.8781,0.9135,0.92,0.823,0.823,0.92,0.62,0.69,0.7704,0.6548
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.19,0.7321,0.7321,0.81,0.7367,0.71,0.7972,0.6405
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.81,1.2679,0.7321,0.81,0.7367,0.71,0.7972,0.6405
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Female,0.9274,0.9495,1.03,0.9043,0.9043,0.97,0.7533,0.78,0.8406,0.7476
German Credit,Attribute9,Male,DisparateImpactRemover,Validation,2,False,Test,XGBClassifier,Male,1.0783,0.9495,0.97,1.0957,0.9043,0.97,0.7533,0.78,0.8406,0.7476
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Female,0.9892,0.993,1.06,0.9426,0.9426,0.94,0.6467,0.71,0.7852,0.6786
German Credit,Attribute9,Male,DisparateImpactRemover,Test,2,False,Test,XGBClassifier,Male,1.0109,0.993,0.94,1.0574,0.9426,0.94,0.6467,0.71,0.7852,0.6786
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Female,1.3355,0.7812,1.13,1.5167,0.4833,0.87,0.81,0.78,0.8451,0.7286
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Male,0.7488,0.7812,0.87,0.4833,0.4833,0.87,0.81,0.78,0.8451,0.7286
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Female,1.1839,0.8747,1.04,1.4258,0.5742,0.96,0.8767,0.8,0.8592,0.7524
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Male,0.8446,0.8747,0.96,0.5742,0.5742,0.96,0.8767,0.8,0.8592,0.7524
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Female,1.3779,0.77,1.17,1.4785,0.5215,0.83,0.81,0.78,0.8406,0.7476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Male,0.7258,0.77,0.83,0.5215,0.5215,0.83,0.81,0.78,0.8406,0.7476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.2097,0.8602,1.2,1.0574,0.9426,0.8,0.6133,0.65,0.7518,0.5786
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.8267,0.8602,0.8,0.9426,0.9426,0.8,0.6133,0.65,0.7518,0.5786
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.1574,0.8859,1.17,1.0574,0.9426,0.83,0.75,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.864,0.8859,0.83,0.9426,0.9426,0.83,0.75,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Female,0.9659,0.9738,1.1,0.7703,0.7703,0.9,0.7767,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Male,1.0353,0.9738,0.9,1.2297,0.7703,0.9,0.7767,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Female,0.9539,0.9626,1.11,0.7177,0.7177,0.89,0.8067,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Male,1.0483,0.9626,0.89,1.2823,0.7177,0.89,0.8067,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Female,1.1376,0.9102,1.22,0.8756,0.8756,0.78,0.78,0.66,0.7536,0.6048
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Male,0.879,0.9102,0.78,1.1244,0.8756,0.78,0.78,0.66,0.7536,0.6048
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.2056,0.8569,1.05,1.3971,0.6029,0.95,0.6833,0.7,0.7917,0.6238
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8294,0.8569,0.95,0.6029,0.6029,0.95,0.6833,0.7,0.7917,0.6238
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Female,1.2019,0.8537,1.18,1.1627,0.8373,0.82,0.7167,0.75,0.8299,0.669
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Male,0.832,0.8537,0.82,0.8373,0.8373,0.82,0.7167,0.75,0.8299,0.669
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Female,1.1129,0.9247,1.11,1.0718,0.9282,0.89,0.6367,0.69,0.777,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Male,0.8986,0.9247,0.89,0.9282,0.9282,0.89,0.6367,0.69,0.777,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Female,1.1129,0.9215,1.17,0.9809,0.9809,0.83,0.71,0.74,0.8169,0.681
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Male,0.8986,0.9215,0.83,1.0191,0.9809,0.83,0.71,0.74,0.8169,0.681
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Female,1.3355,0.7812,1.13,1.5167,0.4833,0.87,0.81,0.78,0.8451,0.7286
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Male,0.7488,0.7812,0.87,0.4833,0.4833,0.87,0.81,0.78,0.8451,0.7286
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Female,1.1839,0.8747,1.04,1.4258,0.5742,0.96,0.8767,0.8,0.8592,0.7524
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Male,0.8446,0.8747,0.96,0.5742,0.5742,0.96,0.8767,0.8,0.8592,0.7524
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Female,1.3779,0.77,1.17,1.4785,0.5215,0.83,0.81,0.78,0.8406,0.7476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Male,0.7258,0.77,0.83,0.5215,0.5215,0.83,0.81,0.78,0.8406,0.7476
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,1.2097,0.8602,1.2,1.0574,0.9426,0.8,0.6133,0.65,0.7518,0.5786
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,0.8267,0.8602,0.8,0.9426,0.9426,0.8,0.6133,0.65,0.7518,0.5786
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.1574,0.8859,1.17,1.0574,0.9426,0.83,0.75,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.864,0.8859,0.83,0.9426,0.9426,0.83,0.75,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Female,0.9659,0.9738,1.1,0.7703,0.7703,0.9,0.7767,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Male,1.0353,0.9738,0.9,1.2297,0.7703,0.9,0.7767,0.7,0.7945,0.6143
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Female,0.9539,0.9626,1.11,0.7177,0.7177,0.89,0.8067,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Male,1.0483,0.9626,0.89,1.2823,0.7177,0.89,0.8067,0.72,0.8133,0.619
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Female,1.1376,0.9102,1.22,0.8756,0.8756,0.78,0.78,0.66,0.7536,0.6048
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Male,0.879,0.9102,0.78,1.1244,0.8756,0.78,0.78,0.66,0.7536,0.6048
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.2056,0.8569,1.05,1.3971,0.6029,0.95,0.6833,0.7,0.7917,0.6238
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.8294,0.8569,0.95,0.6029,0.6029,0.95,0.6833,0.7,0.7917,0.6238
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Female,1.2019,0.8537,1.18,1.1627,0.8373,0.82,0.7167,0.75,0.8299,0.669
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Male,0.832,0.8537,0.82,0.8373,0.8373,0.82,0.7167,0.75,0.8299,0.669
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Female,1.1129,0.9247,1.11,1.0718,0.9282,0.89,0.6367,0.69,0.777,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Male,0.8986,0.9247,0.89,0.9282,0.9282,0.89,0.6367,0.69,0.777,0.6357
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Female,1.1129,0.9215,1.17,0.9809,0.9809,0.83,0.71,0.74,0.8169,0.681
German Credit,Attribute9,Female,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Male,0.8986,0.9215,0.83,1.0191,0.9809,0.83,0.71,0.74,0.8169,0.681
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Female,1.1613,0.8925,1.04,1.3876,0.6124,0.96,0.81,0.82,0.8714,0.7857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Male,0.8611,0.8925,0.96,0.6124,0.6124,0.96,0.81,0.82,0.8714,0.7857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Female,1.181,0.8714,1.04,1.4115,0.5885,0.96,0.8533,0.77,0.8414,0.7024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Male,0.8467,0.8714,0.96,0.5885,0.5885,0.96,0.8533,0.77,0.8414,0.7024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Female,1.0623,0.9603,0.98,1.2967,0.7033,0.98,0.8067,0.79,0.8444,0.7738
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Male,0.9413,0.9603,1.02,0.7033,0.7033,0.98,0.8067,0.79,0.8444,0.7738
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,0.88,0.9252,0.93,0.9952,0.9952,0.93,0.6033,0.68,0.7538,0.6667
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,1.1364,0.9252,1.07,1.0048,0.9952,0.93,0.6033,0.68,0.7538,0.6667
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.1366,0.907,1.17,1.0335,0.9665,0.83,0.7267,0.75,0.8227,0.6976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.8798,0.907,0.83,0.9665,0.9665,0.83,0.7267,0.75,0.8227,0.6976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Female,0.8347,0.8658,1.03,0.5742,0.5742,0.97,0.8033,0.69,0.7891,0.5976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Male,1.1981,0.8658,0.97,1.4258,0.5742,0.97,0.8033,0.69,0.7891,0.5976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Female,0.9937,0.9949,1.11,0.8086,0.8086,0.89,0.82,0.71,0.8079,0.6024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Male,1.0064,0.9949,0.89,1.1914,0.8086,0.89,0.82,0.71,0.8079,0.6024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Female,0.9845,0.9883,1.12,0.7703,0.7703,0.88,0.79,0.69,0.7862,0.6071
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Male,1.0158,0.9883,0.88,1.2297,0.7703,0.88,0.79,0.69,0.7862,0.6071
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.0387,0.9748,1.04,1.0861,0.9139,0.96,0.5933,0.72,0.7941,0.6857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.9627,0.9748,0.96,0.9139,0.9139,0.96,0.5933,0.72,0.7941,0.6857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.15,0.8373,0.8373,0.85,0.7367,0.75,0.8252,0.6881
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.85,1.1627,0.8373,0.85,0.7367,0.75,0.8252,0.6881
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Female,1.0161,0.9892,1.09,0.9426,0.9426,0.91,0.7533,0.73,0.8029,0.6929
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Test,XGBClassifier,Male,0.9841,0.9892,0.91,1.0574,0.9426,0.91,0.7533,0.73,0.8029,0.6929
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Female,0.9945,0.9963,1.04,0.9809,0.9809,0.96,0.6767,0.7,0.7826,0.6524
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Test,XGBClassifier,Male,1.0055,0.9963,0.96,1.0191,0.9809,0.96,0.6767,0.7,0.7826,0.6524
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Female,1.1613,0.8925,1.04,1.3876,0.6124,0.96,0.81,0.82,0.8714,0.7857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,LogisticRegression,Male,0.8611,0.8925,0.96,0.6124,0.6124,0.96,0.81,0.82,0.8714,0.7857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Female,1.181,0.8714,1.04,1.4115,0.5885,0.96,0.8533,0.77,0.8414,0.7024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,SVC,Male,0.8467,0.8714,0.96,0.5885,0.5885,0.96,0.8533,0.77,0.8414,0.7024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Female,1.0623,0.9603,0.98,1.2967,0.7033,0.98,0.8067,0.79,0.8444,0.7738
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,GaussianNB,Male,0.9413,0.9603,1.02,0.7033,0.7033,0.98,0.8067,0.79,0.8444,0.7738
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Female,0.88,0.9252,0.93,0.9952,0.9952,0.93,0.6033,0.68,0.7538,0.6667
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,DecisionTreeClassifier,Male,1.1364,0.9252,1.07,1.0048,0.9952,0.93,0.6033,0.68,0.7538,0.6667
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Female,1.1366,0.907,1.17,1.0335,0.9665,0.83,0.7267,0.75,0.8227,0.6976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Surrogate,RandomForestClassifier,Male,0.8798,0.907,0.83,0.9665,0.9665,0.83,0.7267,0.75,0.8227,0.6976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Female,0.8347,0.8658,1.03,0.5742,0.5742,0.97,0.8033,0.69,0.7891,0.5976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,LogisticRegression,Male,1.1981,0.8658,0.97,1.4258,0.5742,0.97,0.8033,0.69,0.7891,0.5976
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Female,0.9937,0.9949,1.11,0.8086,0.8086,0.89,0.82,0.71,0.8079,0.6024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,SVC,Male,1.0064,0.9949,0.89,1.1914,0.8086,0.89,0.82,0.71,0.8079,0.6024
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Female,0.9845,0.9883,1.12,0.7703,0.7703,0.88,0.79,0.69,0.7862,0.6071
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,GaussianNB,Male,1.0158,0.9883,0.88,1.2297,0.7703,0.88,0.79,0.69,0.7862,0.6071
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Female,1.0387,0.9748,1.04,1.0861,0.9139,0.96,0.5933,0.72,0.7941,0.6857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,DecisionTreeClassifier,Male,0.9627,0.9748,0.96,0.9139,0.9139,0.96,0.5933,0.72,0.7941,0.6857
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Female,1.0239,0.9827,1.15,0.8373,0.8373,0.85,0.7367,0.75,0.8252,0.6881
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Surrogate,RandomForestClassifier,Male,0.9767,0.9827,0.85,1.1627,0.8373,0.85,0.7367,0.75,0.8252,0.6881
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Female,1.0161,0.9892,1.09,0.9426,0.9426,0.91,0.7533,0.73,0.8029,0.6929
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Validation,2,False,Test,XGBClassifier,Male,0.9841,0.9892,0.91,1.0574,0.9426,0.91,0.7533,0.73,0.8029,0.6929
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Female,0.9945,0.9963,1.04,0.9809,0.9809,0.96,0.6767,0.7,0.7826,0.6524
German Credit,Attribute9,Male,LexicographicGeneticAlgorithmFairFeatureSelection,Test,2,False,Test,XGBClassifier,Male,1.0055,0.9963,0.96,1.0191,0.9809,0.96,0.6767,0.7,0.7826,0.6524
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Female,1.0448,0.9682,0.96,1.2679,0.7321,0.96,0.8,0.74,0.8169,0.681
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,LogisticRegression,Male,0.9572,0.9682,1.04,0.7321,0.7321,0.96,0.8,0.74,0.8169,0.681
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Female,1.2313,0.8424,1.06,1.4641,0.5359,0.94,0.84,0.77,0.8392,0.7119
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,SVC,Male,0.8122,0.8424,0.94,0.5359,0.5359,0.94,0.84,0.77,0.8392,0.7119
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Female,1.1376,0.9102,0.96,1.4785,0.5215,0.96,0.8233,0.78,0.8406,0.7476
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,GaussianNB,Male,0.879,0.9102,1.04,0.5215,0.5215,0.96,0.8233,0.78,0.8406,0.7476
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Female,1.1129,0.928,0.96,1.3589,0.6411,0.96,0.6767,0.66,0.75,0.6143
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,DecisionTreeClassifier,Male,0.8986,0.928,1.04,0.6411,0.6411,0.96,0.6767,0.66,0.75,0.6143
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Female,1.1574,0.8859,1.06,1.3062,0.6938,0.94,0.7233,0.74,0.8219,0.6619
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Validation,1,False,Surrogate,RandomForestClassifier,Male,0.864,0.8859,0.94,0.6938,0.6938,0.94,0.7233,0.74,0.8219,0.6619
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Female,0.8826,0.9014,1.13,0.4689,0.4689,0.87,0.76,0.69,0.7947,0.5786
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,LogisticRegression,Male,1.133,0.9014,0.87,1.5311,0.4689,0.87,0.76,0.69,0.7947,0.5786
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Female,0.9892,0.9916,1.17,0.6651,0.6651,0.83,0.7967,0.68,0.7838,0.581
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,SVC,Male,1.0109,0.9916,0.83,1.3349,0.6651,0.83,0.7967,0.68,0.7838,0.581
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Female,0.9945,0.9963,1.08,0.8756,0.8756,0.92,0.78,0.66,0.7536,0.6048
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,GaussianNB,Male,1.0055,0.9963,0.92,1.1244,0.8756,0.92,0.78,0.66,0.7536,0.6048
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Female,1.1129,0.9247,1.11,1.0718,0.9282,0.89,0.66,0.69,0.777,0.6357
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,DecisionTreeClassifier,Male,0.8986,0.9247,0.89,0.9282,0.9282,0.89,0.66,0.69,0.777,0.6357
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Female,1.1784,0.8682,1.15,1.1483,0.8517,0.85,0.76,0.7,0.7973,0.6048
German Credit,Attribute9,Attribute9,MulticlassLexicographicGeneticAlgorithmFairFeatureSelection,Test,1,False,Surrogate,RandomForestClassifier,Male,0.8486,0.8682,0.85,0.8517,0.8517,0.85,0.76,0.7,0.7973,0.6048
